*osamocená přídavná jména končící na 'istický'
*dvě skupiny: nalezený rodič a nenalezený rodič
*chybí hrana	zkoumané slovo	nalezené slovo
*
*nalezen předek
chybí hrana	administrativněstatistický	statistika
chybí hrana	anachronistický	anachronismus
chybí hrana	difuzionistický	difuzionismus
chybí hrana	egofuturistický	egofuturismus
chybí hrana	enviromentalistický	enviromentalismus
chybí hrana	eurofederalistický	eurofederalismus
chybí hrana	exkluzivistický	exkluzivismus
chybí hrana	explozionalistický	explozionalismus
chybí hrana	fundamentalistický	fundamentalismus
chybí hrana	geostatistický	statistika
chybí hrana	intuicionistický	intuicionismus
chybí hrana	intuitivistický	intuitivismus
chybí hrana	iracionalistický	iracionalismus
chybí hrana	klerofašistický	klerofašismus
chybí hrana	klientelistický	klientelismus
chybí hrana	konceptualistický	konceptualismus
chybí hrana	konciliaristický	konciliarismus
chybí hrana	konjunkturalistický	konjunkturalismus
chybí hrana	kostumbristický	kostumbrismus
chybí hrana	kubofuturistický	kubofuturismus
chybí hrana	matematickostatistický	statistika
chybí hrana	maximalistický	maximalismus
chybí hrana	melanistický	melanismus
chybí hrana	monumentalistický	monumentalismus
chybí hrana	multilingvistický	multilingvismus
chybí hrana	multipartistický	multipartismus
chybí hrana	nudistický	nudismus
chybí hrana	operacionalistický	operacionalismus
chybí hrana	partikularistický	partikularismus
chybí hrana	piktorialistický	piktorialismus
chybí hrana	populacionistický	populacionismus
chybí hrana	postkubistický	postkubismus
chybí hrana	poststrukturalistický	poststrukturalismus
chybí hrana	prakticistický	prakticismus
chybí hrana	primitivistický	primitivismus
chybí hrana	prohibicionistický	prohibicionismus
chybí hrana	protekcionalistický	protekcionalismus
chybí hrana	protiabsolutistický	absolutismus
chybí hrana	proticentralistický	centralismus
chybí hrana	protidarwinistický	darwinismus
chybí hrana	protiextremistický	extremismus
chybí hrana	protifašistický	fašismus
chybí hrana	protifederalistický	federalismus
chybí hrana	protifeministický	feminismus
chybí hrana	protifrankistický	frankismus
chybí hrana	protifundamentalistický	fundamentalismus
chybí hrana	protifunkcionalistický	funkcionalismus
chybí hrana	protigaullistický	gaullismus
chybí hrana	protihinduistický	hinduismus
chybí hrana	protikapitalistický	kapitalismus
chybí hrana	protikolonialistický	kolonialismus
chybí hrana	protikomunistický	komunismus
chybí hrana	protikonformistický	konformismus
chybí hrana	protimarxistický	marxismus
chybí hrana	protimilitaristický	militarismus
chybí hrana	protimodernistický	modernismus
chybí hrana	protimonarchistický	monarchismus
chybí hrana	protinacionalistický	nacionalismus
chybí hrana	protipozitivistický	pozitivismus
chybí hrana	protirasistický	rasismus
chybí hrana	protisionistický	sionismus
chybí hrana	protisocialistický	socialismus
chybí hrana	protisymbolistický	symbolismus
chybí hrana	protiteroristický	terorismus
chybí hrana	sentimentalistický	sentimentalismus
chybí hrana	subjektivistický	subjektivismus
chybí hrana	suprematistický	suprematismus
chybí hrana	syndikalistický	syndikalismus
chybí hrana	thatcheristický	thatcherismus
chybí hrana	triumfalistický	triumfalismus
chybí hrana	utilitarianistický	utilitarianismus
chybí hrana	voluntaristický	voluntarismus
*
